subject	subject_label	object	object_label	ordo_id	ordo_id_label	preferred_object	preferred_object_label	preferred_edge_source	preferred_edge_source_label
MONDO:0009717	Schwartz-Jampel syndrome	MONDO:0016761	spondyloepiphyseal dysplasia	Orphanet:800	None	MONDO:0006025	autosomal recessive disease	DOID:0090005	None
MONDO:0009717	Schwartz-Jampel syndrome	MONDO:0016761	spondyloepiphyseal dysplasia	Orphanet:800	None	MONDO:0006025	autosomal recessive disease	MONDO:Redundant	None
MONDO:0009729	nephropathy - deafness - hyperparathyroidism syndrome	MONDO:0003847	hereditary disease	Orphanet:2668/inferred	None	MONDO:0002254	syndromic disease	MONDO:Redundant	None
MONDO:0009729	nephropathy - deafness - hyperparathyroidism syndrome	MONDO:0003847	hereditary disease	Orphanet:2668/inferred	None	MONDO:0002254	syndromic disease	MONDO:cjm	None
MONDO:0009729	nephropathy - deafness - hyperparathyroidism syndrome	MONDO:0003847	hereditary disease	Orphanet:2668/inferred	None	MONDO:0002254	syndromic disease	MONDO:indirect	None
MONDO:0009735	Netherton syndrome	MONDO:0018037	hyper-IgE syndrome	Orphanet:634	None	MONDO:0006025	autosomal recessive disease	DOID:0050474	None
MONDO:0009735	Netherton syndrome	MONDO:0018037	hyper-IgE syndrome	Orphanet:634	None	MONDO:0006025	autosomal recessive disease	MONDO:indirect	None
MONDO:0009745	neuronal ceroid lipofuscinosis 5	MONDO:0015674	late infantile neuronal ceroid lipofuscinosis	Orphanet:228360	None	MONDO:0016295	neuronal ceroid lipofuscinosis	DOID:0110728	None
MONDO:0009745	neuronal ceroid lipofuscinosis 5	MONDO:0015674	late infantile neuronal ceroid lipofuscinosis	Orphanet:228360	None	MONDO:0016295	neuronal ceroid lipofuscinosis	MONDO:Redundant	None
MONDO:0009745	neuronal ceroid lipofuscinosis 5	MONDO:0015674	late infantile neuronal ceroid lipofuscinosis	Orphanet:228360	None	MONDO:0016295	neuronal ceroid lipofuscinosis	OMIM:256731	None
MONDO:0009760	Norman-Roberts syndrome	MONDO:0015204	microlissencephaly	Orphanet:89844	None	MONDO:0019520	syndromic lymphedema	MONDO:Redundant	None
MONDO:0009767	oculocerebral hypopigmentation syndrome, Cross type	MONDO:0017305	syndromic oculocutaneous albinism	Orphanet:2719	None	MONDO:0021147	disorder of development or morphogenesis	MONDO:Redundant	None
MONDO:0009796	ornithine aminotransferase deficiency	MONDO:0017356	inborn disorder of ornithine metabolism	Orphanet:414	None	MONDO:0001898	optic choroid disorder	DOID:1415	None
MONDO:0009796	ornithine aminotransferase deficiency	MONDO:0017356	inborn disorder of ornithine metabolism	Orphanet:414	None	MONDO:0001898	optic choroid disorder	MESH:D015799	None
MONDO:0009796	ornithine aminotransferase deficiency	MONDO:0017356	inborn disorder of ornithine metabolism	Orphanet:414	None	MONDO:0019118	inherited retinal dystrophy	https://orcid.org/0000-0001-5208-3432	None
MONDO:0009796	ornithine aminotransferase deficiency	MONDO:0017356	inborn disorder of ornithine metabolism	Orphanet:414	None	MONDO:0020127	hereditary peripheral neuropathy	MONDO:0016133-obsoleted	None
MONDO:0009797	orotic aciduria	MONDO:0020112	vitamin B12- and folate-independent constitutional megaloblastic anemia	Orphanet:30	None	MONDO:0019238	inborn disorder of pyrimidine metabolism	DOID:0050833	None
MONDO:0009820	osteoporosis-pseudoglioma syndrome	MONDO:0020247	congenital vitreoretinal dysplasia	Orphanet:2788	None	MONDO:0002254	syndromic disease	MONDO:Redundant	None
MONDO:0009820	osteoporosis-pseudoglioma syndrome	MONDO:0020247	congenital vitreoretinal dysplasia	Orphanet:2788	None	MONDO:0002254	syndromic disease	NCIT:C130998	None
MONDO:0009820	osteoporosis-pseudoglioma syndrome	MONDO:0020247	congenital vitreoretinal dysplasia	Orphanet:2788	None	MONDO:0006025	autosomal recessive disease	DOID:0060849	None
MONDO:0009820	osteoporosis-pseudoglioma syndrome	MONDO:0020247	congenital vitreoretinal dysplasia	Orphanet:2788	None	MONDO:0006025	autosomal recessive disease	MONDO:Redundant	None
MONDO:0009820	osteoporosis-pseudoglioma syndrome	MONDO:0020247	congenital vitreoretinal dysplasia	Orphanet:2788	None	MONDO:0800064	osteogenesis imperfecta and a reduction of bone mineral density.	PMID:31633310	None
MONDO:0009874	Rabson-Mendenhall syndrome	MONDO:0019280	hypertrichosis	Orphanet:769	None	MONDO:0002254	syndromic disease	NCIT:C131000	None
MONDO:0009877	Laron syndrome	MONDO:0015892	growth hormone insensitivity syndrome	Orphanet:633	None	MONDO:0006025	autosomal recessive disease	DOID:9521	None
MONDO:0009877	Laron syndrome	MONDO:0015892	growth hormone insensitivity syndrome	Orphanet:633	None	MONDO:0006025	autosomal recessive disease	MONDO:Redundant	None
MONDO:0009894	short-rib thoracic dysplasia 6 with or without polydactyly	MONDO:0019662	short rib-polydactyly syndrome, Majewski type	Orphanet:93269/btnt	None	MONDO:0018770	Jeune syndrome	DOID:0110092	None
MONDO:0009894	short-rib thoracic dysplasia 6 with or without polydactyly	MONDO:0019662	short rib-polydactyly syndrome, Majewski type	Orphanet:93269/btnt	None	MONDO:0018770	Jeune syndrome	OMIM:263520	None
MONDO:0009897	adult polyglucosan body disease	MONDO:0009292	glycogen storage disease due to glycogen branching enzyme deficiency	Orphanet:206583	None	MONDO:0020127	hereditary peripheral neuropathy	MONDO:0016133-obsoleted	None
MONDO:0009901	Bartsocas-Papas syndrome 1	MONDO:0019287	ectodermal dysplasia syndrome	Orphanet:1234	None	MONDO:0017435	popliteal pterygium syndrome	DC-OMIM:263650	None
MONDO:0009901	Bartsocas-Papas syndrome 1	MONDO:0019287	ectodermal dysplasia syndrome	Orphanet:1234	None	MONDO:0043009	hereditary lethal multiple congenital anomalies/dysmorphic syndrome	MONDO:Redundant	None
MONDO:0009903	postaxial acrofacial dysostosis	MONDO:0018237	acrofacial dysostosis	Orphanet:246	None	MONDO:0800085	dysostosis with predominant craniofacial involvement	PMID:31633310	None
MONDO:0009910	Wiedemann-Rautenstrauch syndrome	MONDO:0020087	hereditary lipodystrophy	Orphanet:3455	None	MONDO:0020732	progeria	MONDO:OMIMPS	None
MONDO:0009910	Wiedemann-Rautenstrauch syndrome	MONDO:0020087	hereditary lipodystrophy	Orphanet:3455	None	MONDO:0800064	osteogenesis imperfecta and a reduction of bone mineral density.	PMID:31633310	None
MONDO:0009924	vitamin D-dependent rickets, type 1	MONDO:0017323	hypocalcemic rickets	Orphanet:289157	None	MONDO:0024299	vitamin D-dependent rickets	MONDO:cjm	None
MONDO:0009934	alveolar capillary dysplasia with misalignment of pulmonary veins	MONDO:0017015	primary interstitial lung disease specific to childhood	Orphanet:210122	None	MONDO:0020295	congenital pulmonary veins anomaly	MONDO:cjm	None
MONDO:0009975	reticulum cell sarcoma	MONDO:0020082	dendritic cell tumor	Orphanet:86900	None	MONDO:0000612	lymphatic system cancer	DOID:8538	None
MONDO:0009975	reticulum cell sarcoma	MONDO:0020082	dendritic cell tumor	Orphanet:86900	None	MONDO:0005089	sarcoma	EFO:0005287	None
MONDO:0009992	myoglobinuria, acute recurrent, autosomal recessive	MONDO:0020504	hereditary recurrent myoglobinuria	Orphanet:99845/btnt	None	MONDO:0000866	hereditary myoglobinuria	DC-OMIM:268200	None
MONDO:0009992	myoglobinuria, acute recurrent, autosomal recessive	MONDO:0020504	hereditary recurrent myoglobinuria	Orphanet:99845/btnt	None	MONDO:0000866	hereditary myoglobinuria	MESH:C564832	None
MONDO:0010006	Sandhoff disease	MONDO:0020143	cerebral lipidosis with dementia	Orphanet:796	None	MONDO:0017720	GM2 gangliosidosis	DOID:3323	None
MONDO:0010006	Sandhoff disease	MONDO:0020143	cerebral lipidosis with dementia	Orphanet:796	None	MONDO:0017720	GM2 gangliosidosis	ICD10CM:E75.01	None
MONDO:0010006	Sandhoff disease	MONDO:0020143	cerebral lipidosis with dementia	Orphanet:796	None	MONDO:0017720	GM2 gangliosidosis	MESH:D012497	None
MONDO:0010006	Sandhoff disease	MONDO:0020143	cerebral lipidosis with dementia	Orphanet:796	None	MONDO:0020127	hereditary peripheral neuropathy	MONDO:0016133-obsoleted	None
MONDO:0010010	Schinzel-Giedion syndrome	MONDO:0019287	ectodermal dysplasia syndrome	Orphanet:798	None	MONDO:0000508	syndromic intellectual disability	https://clinicalgenome.org/affiliation/40060/	None
MONDO:0010020	congenital generalized lipodystrophy type 2	MONDO:0018883	Berardinelli-Seip congenital lipodystrophy	Orphanet:528/btnt	None	MONDO:0006536	congenital generalized lipodystrophy	DC-OMIM:269700	None
MONDO:0010020	congenital generalized lipodystrophy type 2	MONDO:0018883	Berardinelli-Seip congenital lipodystrophy	Orphanet:528/btnt	None	MONDO:0006536	congenital generalized lipodystrophy	DOID:0111136	None
MONDO:0010020	congenital generalized lipodystrophy type 2	MONDO:0018883	Berardinelli-Seip congenital lipodystrophy	Orphanet:528/btnt	None	MONDO:0006536	congenital generalized lipodystrophy	MONDO:Redundant	None
MONDO:0010020	congenital generalized lipodystrophy type 2	MONDO:0018883	Berardinelli-Seip congenital lipodystrophy	Orphanet:528/btnt	None	MONDO:0006536	congenital generalized lipodystrophy	OMIM:269700	None
MONDO:0010027	free sialic acid storage disease, infantile form	MONDO:0019366	free sialic acid storage disease	Orphanet:309324	None	MONDO:0017706	disorder of carbohydrate transmembrane transport and absorption	PMID:33340416	None
MONDO:0010027	free sialic acid storage disease, infantile form	MONDO:0019366	free sialic acid storage disease	Orphanet:309324	None	MONDO:0800088	lysosomal storage disease with skeletal involvement	PMID:31633310	None
MONDO:0010036	congenital secretory sodium diarrhea 3	MONDO:0015170	congenital sodium diarrhea	Orphanet:103908/btnt	None	MONDO:0045032	congenital secretory diarrhea	MONDO:Redundant	None
MONDO:0010078	spondyloperipheral dysplasia	MONDO:0016761	spondyloepiphyseal dysplasia	Orphanet:1856	None	MONDO:0022800	type 2 collagenopathy	PMID:31633310	None
MONDO:0010098	taurodontism	MONDO:0003847	hereditary disease	Orphanet:3289/inferred	None	MONDO:0006999	tooth disorder	https://orcid.org/0000-0001-5208-3432	None
MONDO:0010100	Tay-Sachs disease	MONDO:0020143	cerebral lipidosis with dementia	Orphanet:845	None	MONDO:0017720	GM2 gangliosidosis	DOID:3320	None
MONDO:0010100	Tay-Sachs disease	MONDO:0020143	cerebral lipidosis with dementia	Orphanet:845	None	MONDO:0017720	GM2 gangliosidosis	ICD10CM:E75.02	None
MONDO:0010100	Tay-Sachs disease	MONDO:0020143	cerebral lipidosis with dementia	Orphanet:845	None	MONDO:0017720	GM2 gangliosidosis	MESH:D013661	None
MONDO:0010100	Tay-Sachs disease	MONDO:0020143	cerebral lipidosis with dementia	Orphanet:845	None	MONDO:0020127	hereditary peripheral neuropathy	MONDO:0016133-obsoleted	None
MONDO:0010101	Teebi-Shaltout syndrome	MONDO:0019287	ectodermal dysplasia syndrome	Orphanet:3291	None	MONDO:0018454	dysostosis of genetic origin	MONDO:0019710-obsoleted	None
MONDO:0010101	Teebi-Shaltout syndrome	MONDO:0019287	ectodermal dysplasia syndrome	Orphanet:3291	None	MONDO:0018454	dysostosis of genetic origin	https://github.com/monarch-initiative/mondo/pull/2571/	None
MONDO:0010139	isolated thyroid-stimulating hormone deficiency	MONDO:0016410	central congenital hypothyroidism	Orphanet:90674	None	MONDO:0000045	hypothyroidism, congenital, nongoitrous	DC-OMIM:275100	None
MONDO:0010139	isolated thyroid-stimulating hormone deficiency	MONDO:0016410	central congenital hypothyroidism	Orphanet:90674	None	MONDO:0000045	hypothyroidism, congenital, nongoitrous	OMIM:275100	None
MONDO:0010139	isolated thyroid-stimulating hormone deficiency	MONDO:0019824	non-acquired pituitary hormone deficiency	Orphanet:90674	None	MONDO:0000045	hypothyroidism, congenital, nongoitrous	DC-OMIM:275100	None
MONDO:0010139	isolated thyroid-stimulating hormone deficiency	MONDO:0019824	non-acquired pituitary hormone deficiency	Orphanet:90674	None	MONDO:0000045	hypothyroidism, congenital, nongoitrous	OMIM:275100	None
MONDO:0010181	oculogastrointestinal muscular dystrophy	MONDO:0021189	intestinal motility disease	Orphanet:1876	None	MONDO:0020158	eyelids malposition disorder	MONDO:0020169-obsoleted	None
MONDO:0010193	Weaver syndrome	MONDO:0019716	overgrowth syndrome	Orphanet:3447	None	MONDO:0002254	syndromic disease	MONDO:Redundant	None
MONDO:0010193	Weaver syndrome	MONDO:0019716	overgrowth syndrome	Orphanet:3447	None	MONDO:0002254	syndromic disease	NCIT:C125599	None
MONDO:0010193	Weaver syndrome	MONDO:0019716	overgrowth syndrome	Orphanet:3447	None	MONDO:0800091	overgrowth or tall stature syndrome with skeletal involvement	PMID:31633310	None
MONDO:0010204	lysosomal acid lipase deficiency	MONDO:0015905	syndromic dyslipidemia	Orphanet:275761	None	MONDO:0019245	lysosomal lipid storage disorder	DOID:0080217	None
MONDO:0010204	lysosomal acid lipase deficiency	MONDO:0015905	syndromic dyslipidemia	Orphanet:275761	None	MONDO:0019245	lysosomal lipid storage disorder	MESH:C531854/inferred	None
MONDO:0010206	hypotrichosis 8	MONDO:0008686	isolated familial woolly hair disorder	Orphanet:170/btnt	None	MONDO:0003037	hypotrichosis	DOID:0110705	None
MONDO:0010206	hypotrichosis 8	MONDO:0008686	isolated familial woolly hair disorder	Orphanet:170/btnt	None	MONDO:0003037	hypotrichosis	MESH:C566950	None
MONDO:0010206	hypotrichosis 8	MONDO:0008686	isolated familial woolly hair disorder	Orphanet:170/btnt	None	MONDO:0003037	hypotrichosis	MONDO:Redundant	None
MONDO:0010206	hypotrichosis 8	MONDO:0008686	isolated familial woolly hair disorder	Orphanet:170/btnt	None	MONDO:0003037	hypotrichosis	OMIM:278150	None
MONDO:0010206	hypotrichosis 8	MONDO:0018914	hypotrichosis simplex	Orphanet:55654/btnt	None	MONDO:0003037	hypotrichosis	DOID:0110705	None
MONDO:0010206	hypotrichosis 8	MONDO:0018914	hypotrichosis simplex	Orphanet:55654/btnt	None	MONDO:0003037	hypotrichosis	MESH:C566950	None
MONDO:0010206	hypotrichosis 8	MONDO:0018914	hypotrichosis simplex	Orphanet:55654/btnt	None	MONDO:0003037	hypotrichosis	MONDO:Redundant	None
MONDO:0010206	hypotrichosis 8	MONDO:0018914	hypotrichosis simplex	Orphanet:55654/btnt	None	MONDO:0003037	hypotrichosis	OMIM:278150	None
MONDO:0010212	xeroderma pigmentosum group D	MONDO:0016354	xeroderma pigmentosum-Cockayne syndrome complex	Orphanet:220295/btnt	None	MONDO:0019600	xeroderma pigmentosum	DC-OMIM:278730	None
MONDO:0010212	xeroderma pigmentosum group D	MONDO:0016354	xeroderma pigmentosum-Cockayne syndrome complex	Orphanet:220295/btnt	None	MONDO:0019600	xeroderma pigmentosum	DOID:0110845	None
MONDO:0010212	xeroderma pigmentosum group D	MONDO:0016354	xeroderma pigmentosum-Cockayne syndrome complex	Orphanet:220295/btnt	None	MONDO:0019600	xeroderma pigmentosum	MESH:C562591	None
MONDO:0010212	xeroderma pigmentosum group D	MONDO:0016354	xeroderma pigmentosum-Cockayne syndrome complex	Orphanet:220295/btnt	None	MONDO:0019600	xeroderma pigmentosum	MONDO:Redundant	None
MONDO:0010212	xeroderma pigmentosum group D	MONDO:0016354	xeroderma pigmentosum-Cockayne syndrome complex	Orphanet:220295/btnt	None	MONDO:0019600	xeroderma pigmentosum	NCIT:C3967	None
MONDO:0010215	xeroderma pigmentosum group F	MONDO:0016354	xeroderma pigmentosum-Cockayne syndrome complex	Orphanet:220295/btnt	None	MONDO:0019600	xeroderma pigmentosum	DC-OMIM:278760	None
MONDO:0010215	xeroderma pigmentosum group F	MONDO:0016354	xeroderma pigmentosum-Cockayne syndrome complex	Orphanet:220295/btnt	None	MONDO:0019600	xeroderma pigmentosum	DOID:0110848	None
MONDO:0010215	xeroderma pigmentosum group F	MONDO:0016354	xeroderma pigmentosum-Cockayne syndrome complex	Orphanet:220295/btnt	None	MONDO:0019600	xeroderma pigmentosum	MESH:C562592	None
MONDO:0010215	xeroderma pigmentosum group F	MONDO:0016354	xeroderma pigmentosum-Cockayne syndrome complex	Orphanet:220295/btnt	None	MONDO:0019600	xeroderma pigmentosum	MONDO:Redundant	None
MONDO:0010215	xeroderma pigmentosum group F	MONDO:0016354	xeroderma pigmentosum-Cockayne syndrome complex	Orphanet:220295/btnt	None	MONDO:0019600	xeroderma pigmentosum	NCIT:C3968	None
MONDO:0010216	xeroderma pigmentosum group G	MONDO:0016354	xeroderma pigmentosum-Cockayne syndrome complex	Orphanet:220295/btnt	None	MONDO:0008926	COFS syndrome	DC-OMIM:278780	None
MONDO:0010216	xeroderma pigmentosum group G	MONDO:0016354	xeroderma pigmentosum-Cockayne syndrome complex	Orphanet:220295/btnt	None	MONDO:0019600	xeroderma pigmentosum	DC-OMIM:278780	None
MONDO:0010216	xeroderma pigmentosum group G	MONDO:0016354	xeroderma pigmentosum-Cockayne syndrome complex	Orphanet:220295/btnt	None	MONDO:0019600	xeroderma pigmentosum	DOID:0110849	None
MONDO:0010216	xeroderma pigmentosum group G	MONDO:0016354	xeroderma pigmentosum-Cockayne syndrome complex	Orphanet:220295/btnt	None	MONDO:0019600	xeroderma pigmentosum	MESH:C562593	None
MONDO:0010216	xeroderma pigmentosum group G	MONDO:0016354	xeroderma pigmentosum-Cockayne syndrome complex	Orphanet:220295/btnt	None	MONDO:0019600	xeroderma pigmentosum	MONDO:Redundant	None
MONDO:0010216	xeroderma pigmentosum group G	MONDO:0016354	xeroderma pigmentosum-Cockayne syndrome complex	Orphanet:220295/btnt	None	MONDO:0019600	xeroderma pigmentosum	NCIT:C3969	None
MONDO:0010226	46,XY sex reversal 2	MONDO:0016674	46,XY partial gonadal dysgenesis	Orphanet:251510/btnt	None	MONDO:0010765	46,XY complete gonadal dysgenesis	OMIM:300018	None
MONDO:0010229	alopecia, congenital	MONDO:0019080	alopecia totalis	Orphanet:700/btnt	None	MONDO:0000005	alopecia, isolated	OMIM:300042	None
MONDO:0010264	X-linked adrenal hypoplasia congenita	MONDO:0015129	chronic primary adrenal insufficiency	Orphanet:95702	None	MONDO:0015770	congenital hypogonadotropic hypogonadism	MONDO:0015891-obsoleted	None
MONDO:0010264	X-linked adrenal hypoplasia congenita	MONDO:0015129	chronic primary adrenal insufficiency	Orphanet:95702	None	MONDO:0015770	congenital hypogonadotropic hypogonadism	https://github.com/monarch-initiative/mondo/pull/2571/	None
MONDO:0010264	X-linked adrenal hypoplasia congenita	MONDO:0015129	chronic primary adrenal insufficiency	Orphanet:95702/inferred	None	MONDO:0015770	congenital hypogonadotropic hypogonadism	MONDO:0015891-obsoleted	None
MONDO:0010264	X-linked adrenal hypoplasia congenita	MONDO:0015129	chronic primary adrenal insufficiency	Orphanet:95702/inferred	None	MONDO:0015770	congenital hypogonadotropic hypogonadism	https://github.com/monarch-initiative/mondo/pull/2571/	None
